vid_id,is_turkey
De-ZGbFCAes,0.01704648556399776
De-ZGbFCAes,0.035749029085697
De-ZGbFCAes,0.07994174509082572
De-ZGbFCAes,0.025149931559530065
De-ZGbFCAes,0.01711610249015999
De-ZGbFCAes,0.008617959239832874
De-ZGbFCAes,0.02152261582689243
De-ZGbFCAes,0.01553344195647437
De-ZGbFCAes,0.02975526926507193
De-ZGbFCAes,0.9928069527414897
bWb7maOK2N4,0.9977612517674749
bWb7maOK2N4,0.9959850836053815
bWb7maOK2N4,0.9941924539501673
bWb7maOK2N4,0.9974879398749088
bWb7maOK2N4,0.9694109557502306
bWb7maOK2N4,0.9740515256580591
bWb7maOK2N4,0.9689539860343825
bWb7maOK2N4,0.03459640040366843
bWb7maOK2N4,0.11325553524250684
bWb7maOK2N4,0.15218304079796321
3yShrSi_g2I,0.009129190465233724
3yShrSi_g2I,0.031954918475249096
3yShrSi_g2I,0.004166186891275107
3yShrSi_g2I,0.1099629786816775
3yShrSi_g2I,0.0596038585683135
3yShrSi_g2I,0.0026543156277104383
3yShrSi_g2I,0.006936980024989359
3yShrSi_g2I,0.022995717785785505
3yShrSi_g2I,0.030888950348722077
3yShrSi_g2I,0.023518688751130806
nUG2f3kzojI,0.013523937260827606
nUG2f3kzojI,0.02274998774709341
nUG2f3kzojI,0.015456860791732717
nUG2f3kzojI,0.04134418997699212
nUG2f3kzojI,0.005348173559040727
nUG2f3kzojI,0.030722911947227847
nUG2f3kzojI,0.03716374539167925
nUG2f3kzojI,0.9713253577747353
nUG2f3kzojI,0.9536452702350338
nUG2f3kzojI,0.947111600573577
98MOYVfyKy4,0.8747064893197449
98MOYVfyKy4,0.9470402232369872
98MOYVfyKy4,0.9952610532336282
98MOYVfyKy4,0.948648230131335
98MOYVfyKy4,0.9686118764258214
98MOYVfyKy4,0.007278793021886833
98MOYVfyKy4,0.009097759667991034
98MOYVfyKy4,0.02356724080352862
98MOYVfyKy4,0.03685472437406208
98MOYVfyKy4,0.03599155585710715
DntcoNVqEsQ,0.031003237125595887
DntcoNVqEsQ,0.06423543971065081
DntcoNVqEsQ,0.015643076888293445
DntcoNVqEsQ,0.006808598128068456
DntcoNVqEsQ,0.003997803909752647
DntcoNVqEsQ,0.773614651041494
DntcoNVqEsQ,0.9152196230122656
DntcoNVqEsQ,0.40105575796545917
DntcoNVqEsQ,0.5059534928004875
DntcoNVqEsQ,0.7220802424982883
t_acOLqB9ZA,0.747215791636878
t_acOLqB9ZA,0.7838787252361563
t_acOLqB9ZA,0.3647791110046
t_acOLqB9ZA,0.015086135093310518
t_acOLqB9ZA,0.0168276988970627
t_acOLqB9ZA,0.12416512675128198
t_acOLqB9ZA,0.12104510706346208
t_acOLqB9ZA,0.1386261053679897
t_acOLqB9ZA,0.3050363251377025
t_acOLqB9ZA,0.2205232949447204
Di9E2EwpD_Y,0.05255915122633231
Di9E2EwpD_Y,0.14198303287988676
Di9E2EwpD_Y,0.027806784352439634
Di9E2EwpD_Y,0.05428383178924855
Di9E2EwpD_Y,0.30901915356280124
Di9E2EwpD_Y,0.050476965183165114
Di9E2EwpD_Y,0.07196097426096205
Di9E2EwpD_Y,0.03883845912737586
Di9E2EwpD_Y,0.0419817564463641
Di9E2EwpD_Y,0.04319375151064958
AMrMa379dY0,0.14375492096179276
AMrMa379dY0,0.04986229192747924
AMrMa379dY0,0.048340284385810006
AMrMa379dY0,0.8671434371481436
AMrMa379dY0,0.8284283831704491
AMrMa379dY0,0.8604861849237204
AMrMa379dY0,0.6143866692638618
AMrMa379dY0,0.9797319617735955
AMrMa379dY0,0.9800211714426511
AMrMa379dY0,0.8963399503116294
phWfXmcDeRw,0.9960939466860688
phWfXmcDeRw,0.99196501727748
phWfXmcDeRw,0.9188637961642073
phWfXmcDeRw,0.8809364069810567
phWfXmcDeRw,0.9881070919300167
phWfXmcDeRw,0.9884069947045672
phWfXmcDeRw,0.9827348309228743
phWfXmcDeRw,0.9788456441646444
phWfXmcDeRw,0.9981858466273655
phWfXmcDeRw,0.9455978338863295
AyACodY0hek,0.962985181794192
AyACodY0hek,0.9271486072418812
AyACodY0hek,0.9785117155775938
AyACodY0hek,0.9409003719380223
AyACodY0hek,0.9778767601132657
AyACodY0hek,0.9226013222497977
AyACodY0hek,0.9741098400414538
AyACodY0hek,0.15279624375609938
AyACodY0hek,0.5865251759437488
AyACodY0hek,0.028929422758742072
U3YigFH5bMs,0.02219660588151733
U3YigFH5bMs,0.017681656332466815
U3YigFH5bMs,0.015529714187572985
U3YigFH5bMs,0.009276037924628878
U3YigFH5bMs,0.011262812038167001
U3YigFH5bMs,0.029258502275806033
U3YigFH5bMs,0.008510629191259196
U3YigFH5bMs,0.10454119858003258
U3YigFH5bMs,0.07461997543671185
U3YigFH5bMs,0.04767776538982499
sLHYvqfduwU,0.26326804534035864
sLHYvqfduwU,0.08198209655527022
sLHYvqfduwU,0.04304496941125278
sLHYvqfduwU,0.10850095362352881
sLHYvqfduwU,0.060486507110867414
sLHYvqfduwU,0.006140319968046372
sLHYvqfduwU,0.06479128597435826
sLHYvqfduwU,0.721120662166558
sLHYvqfduwU,0.9054853860719819
sLHYvqfduwU,0.8073701865620206
xfGXhVboW9U,0.9080352535798625
xfGXhVboW9U,0.7129630270803435
xfGXhVboW9U,0.827043973561078
xfGXhVboW9U,0.815962012230987
xfGXhVboW9U,0.7240985430412369
xfGXhVboW9U,0.9610511573218732
xfGXhVboW9U,0.7174502981249166
xfGXhVboW9U,0.8760958494175183
xfGXhVboW9U,0.9319360946522782
xfGXhVboW9U,0.9288759656293729
GyjR5V0Sj94,0.9844026257275567
GyjR5V0Sj94,0.9905961799904011
GyjR5V0Sj94,0.9961368664608446
GyjR5V0Sj94,0.8133364227685028
GyjR5V0Sj94,0.705527811671142
GyjR5V0Sj94,0.7185106058393013
GyjR5V0Sj94,0.8173157128566879
GyjR5V0Sj94,0.8793693883899671
GyjR5V0Sj94,0.8316076180420736
GyjR5V0Sj94,0.8371451818895836
FcyOVSjbUEM,0.8205865510357121
FcyOVSjbUEM,0.0019931651174963892
FcyOVSjbUEM,0.0035111731802180014
FcyOVSjbUEM,0.005117067179107881
FcyOVSjbUEM,0.0018945259325269493
FcyOVSjbUEM,0.01203675122919193
FcyOVSjbUEM,0.03678533637351768
FcyOVSjbUEM,0.023526958881569308
FcyOVSjbUEM,0.015671811339634224
FcyOVSjbUEM,0.25319738909044576
NhKRCuCg0-g,0.2117442706243402
NhKRCuCg0-g,0.0002934847062182839
NhKRCuCg0-g,0.005629230721573308
NhKRCuCg0-g,0.00018021817335483857
NhKRCuCg0-g,0.10271122941165266
NhKRCuCg0-g,0.006037650020649182
NhKRCuCg0-g,0.05884381050702353
NhKRCuCg0-g,0.059704164940832305
NhKRCuCg0-g,0.008253036324455001
NhKRCuCg0-g,0.01439195577889229
B_BlG6QhyCI,0.011230473583298222
B_BlG6QhyCI,0.12431096518053117
B_BlG6QhyCI,0.08548817014047856
B_BlG6QhyCI,0.11854981310437453
B_BlG6QhyCI,0.19091609947611043
B_BlG6QhyCI,0.18793442513684697
B_BlG6QhyCI,0.1284328382561213
B_BlG6QhyCI,0.10018635101509712
B_BlG6QhyCI,0.07966577389735331
B_BlG6QhyCI,0.028980307473141793
CjPlMp0ToQc,0.10080260620013405
CjPlMp0ToQc,0.12654893057117503
CjPlMp0ToQc,0.12453450192160156
CjPlMp0ToQc,0.026837167893398226
CjPlMp0ToQc,0.032521692624986526
CjPlMp0ToQc,0.03641299307031636
CjPlMp0ToQc,0.0018074186170059776
CjPlMp0ToQc,0.037273661839882004
CjPlMp0ToQc,0.0036493246348251046
CjPlMp0ToQc,0.03722359396270214
A5Ka8Yaonr8,0.11420023208436736
A5Ka8Yaonr8,0.0052534613267891245
A5Ka8Yaonr8,0.03199244367067993
A5Ka8Yaonr8,0.02474873359671108
A5Ka8Yaonr8,0.012975267348846001
A5Ka8Yaonr8,0.0002198785461940097
A5Ka8Yaonr8,0.048414554483768885
A5Ka8Yaonr8,0.04788601291441545
A5Ka8Yaonr8,0.029711123020216248
A5Ka8Yaonr8,4.520219540756445e-05
KJhk0LgrjeE,0.0446460868290801
KJhk0LgrjeE,0.5315697095181899
KJhk0LgrjeE,0.09654221241157898
KJhk0LgrjeE,0.018231254448719224
KJhk0LgrjeE,0.015309943632268357
KJhk0LgrjeE,0.0010731566931446136
KJhk0LgrjeE,0.0054041032954320065
KJhk0LgrjeE,0.032152465386628644
KJhk0LgrjeE,0.3165887900459711
KJhk0LgrjeE,0.1494379702783102
heJYXuYA5Cc,0.012949112356148314
heJYXuYA5Cc,0.03880003289551916
heJYXuYA5Cc,0.020267412716531052
heJYXuYA5Cc,0.010633871794699575
heJYXuYA5Cc,0.013427832637564144
heJYXuYA5Cc,0.00849099059595654
heJYXuYA5Cc,0.08924691017266691
heJYXuYA5Cc,0.3375651340767807
heJYXuYA5Cc,0.1087743073211812
heJYXuYA5Cc,0.06497524213097959
GFeMt2veznA,0.9043876841528462
GFeMt2veznA,0.9795478074066064
GFeMt2veznA,0.96675698343867
GFeMt2veznA,0.9824833126322818
GFeMt2veznA,0.9755385083647068
GFeMt2veznA,0.9523348367700645
GFeMt2veznA,0.8537128772653689
GFeMt2veznA,0.8390313582366156
GFeMt2veznA,0.9810936590420773
GFeMt2veznA,0.8816713171863251
mJo_u5KPNMM,0.9603840965196851
mJo_u5KPNMM,0.9846468575440114
mJo_u5KPNMM,0.973937014467333
mJo_u5KPNMM,0.996099676838563
mJo_u5KPNMM,0.8206806420903894
mJo_u5KPNMM,0.9364803199889489
mJo_u5KPNMM,0.9093048029220676
mJo_u5KPNMM,0.9047664793645251
mJo_u5KPNMM,0.8231622747337293
mJo_u5KPNMM,0.7400342067980369
ZdnL9LMvJBw,0.8434279256643792
ZdnL9LMvJBw,0.8047039747101614
ZdnL9LMvJBw,0.5026589040898277
ZdnL9LMvJBw,0.9065563126097768
ZdnL9LMvJBw,0.03197517026916431
ZdnL9LMvJBw,0.020967045162082296
ZdnL9LMvJBw,0.05235847437585567
ZdnL9LMvJBw,0.007496074075263716
ZdnL9LMvJBw,0.010220858828251675
ZdnL9LMvJBw,0.11265094286198879
lrOISIMtHXg,0.040637027574093015
lrOISIMtHXg,0.08341120655206183
lrOISIMtHXg,0.11216264454920198
lrOISIMtHXg,0.05004375197359058
lrOISIMtHXg,0.9490535871370258
lrOISIMtHXg,0.971072337743877
lrOISIMtHXg,0.9819063130823082
lrOISIMtHXg,0.9175493901310416
lrOISIMtHXg,0.9861491755627941
lrOISIMtHXg,0.9847989547248837
31apnEcdIQc,0.9642104871056919
31apnEcdIQc,0.9918194401785756
31apnEcdIQc,0.0550906173628015
31apnEcdIQc,0.08820926244621646
31apnEcdIQc,0.003940566531047738
31apnEcdIQc,0.00683577876007715
31apnEcdIQc,0.013897466866720531
31apnEcdIQc,0.005099569026338462
31apnEcdIQc,0.07221179422579428
31apnEcdIQc,0.07155864109900618
sO0LPs5WtBo,0.11194218989633353
sO0LPs5WtBo,0.10211171163781269
sO0LPs5WtBo,0.04660151903519352
sO0LPs5WtBo,0.05052334824108025
sO0LPs5WtBo,0.06729637075359295
sO0LPs5WtBo,0.07807336437885255
sO0LPs5WtBo,0.12212708934379109
sO0LPs5WtBo,0.24236824535107204
sO0LPs5WtBo,0.12598874402227395
sO0LPs5WtBo,0.3336908967765488
lqeHb_00T1A,0.7805731275250332
lqeHb_00T1A,0.9822784311821725
lqeHb_00T1A,0.978802533942409
lqeHb_00T1A,0.97241908793915
lqeHb_00T1A,0.9962311199593072
lqeHb_00T1A,0.963760660478071
lqeHb_00T1A,0.9747878976840442
lqeHb_00T1A,0.9896174231026199
lqeHb_00T1A,0.9506763963540896
lqeHb_00T1A,0.1011785402345995
dPmqNGO-r44,0.3756583514930224
dPmqNGO-r44,0.3274954232395452
dPmqNGO-r44,0.18545802795119146
dPmqNGO-r44,0.1370623998199609
dPmqNGO-r44,0.2771479818799358
dPmqNGO-r44,0.1637747435571856
dPmqNGO-r44,0.4346195805520792
dPmqNGO-r44,0.3501167940470129
dPmqNGO-r44,0.37273924088439764
dPmqNGO-r44,0.12506607898863015
8hxuHS7nEwk,0.06107586961155533
8hxuHS7nEwk,0.06165130516989239
8hxuHS7nEwk,0.3067699294410444
8hxuHS7nEwk,0.15943283559788368
8hxuHS7nEwk,0.10062139978309938
8hxuHS7nEwk,0.15144539332941961
8hxuHS7nEwk,0.5378863239461723
8hxuHS7nEwk,0.1861718782439086
8hxuHS7nEwk,0.49836932073510126
8hxuHS7nEwk,0.0017793853740820298
TDNnNmgqhNI,0.0562862877878473
TDNnNmgqhNI,0.0005089891258229429
TDNnNmgqhNI,0.00519313483357399
TDNnNmgqhNI,0.00010223037845688348
TDNnNmgqhNI,0.019452776124154483
TDNnNmgqhNI,0.020946971523386114
TDNnNmgqhNI,0.0056050581974486065
TDNnNmgqhNI,0.022074526179371768
TDNnNmgqhNI,0.0707405451608014
TDNnNmgqhNI,0.7908056148323094
D-j1bgH3Wyg,0.8949127619531115
D-j1bgH3Wyg,0.6474817901705553
D-j1bgH3Wyg,0.9619457979070339
D-j1bgH3Wyg,0.9911549323281497
D-j1bgH3Wyg,0.8831568686178218
D-j1bgH3Wyg,0.8070556812819867
D-j1bgH3Wyg,0.4828463990734169
D-j1bgH3Wyg,0.8968662978522749
D-j1bgH3Wyg,0.6076771173511417
D-j1bgH3Wyg,0.8113812515414996
xvxZQDfQblA,0.7154673758853801
xvxZQDfQblA,0.7045212549283972
xvxZQDfQblA,0.8029992297813593
xvxZQDfQblA,0.6780158303142343
xvxZQDfQblA,0.6438538330629029
xvxZQDfQblA,0.046211636253700734
xvxZQDfQblA,0.04883679956048672
xvxZQDfQblA,0.23847636707251665
xvxZQDfQblA,0.02531364040809248
xvxZQDfQblA,0.005269420242688164
FDHIsDKSXlc,0.005999265773220442
FDHIsDKSXlc,0.027851828369223418
FDHIsDKSXlc,0.0003491399971165031
FDHIsDKSXlc,0.053871559238640836
FDHIsDKSXlc,0.11911723356173688
FDHIsDKSXlc,0.15917858855105335
FDHIsDKSXlc,0.0928892367995125
FDHIsDKSXlc,0.04456416503291957
FDHIsDKSXlc,0.02200833849986264
i_ER8O87unM,0.031169708084032546
i_ER8O87unM,0.0024431326168551887
i_ER8O87unM,0.009658400486217612
i_ER8O87unM,0.0004124052664949533
i_ER8O87unM,0.14694873674936929
i_ER8O87unM,0.04878281666620868
i_ER8O87unM,0.9940483917029672
i_ER8O87unM,0.8797311739384935
i_ER8O87unM,0.9329111402985376
i_ER8O87unM,0.9998069735583086
nwEkhvUErao,0.9807180411854417
nwEkhvUErao,0.9798636001165361
nwEkhvUErao,0.9980399606751444
nwEkhvUErao,0.9889753507454687
nwEkhvUErao,0.0265515124559391
nwEkhvUErao,0.03672125962975136
nwEkhvUErao,0.14783934002616533
nwEkhvUErao,0.08343546158956631
nwEkhvUErao,0.09308474098968872
nwEkhvUErao,0.09511068616631985
CEp4vODphO0,0.012748276551298279
CEp4vODphO0,0.01328315999645041
CEp4vODphO0,0.0038497052537712533
CEp4vODphO0,0.001927488402778046
CEp4vODphO0,0.9725437819308876
CEp4vODphO0,0.8332074011544424
CEp4vODphO0,0.9652060599587732
CEp4vODphO0,0.9614079926563397
CEp4vODphO0,0.9698634026340093
CEp4vODphO0,0.7041188182847119
LTuFpwlB-T0,0.4282246374929131
LTuFpwlB-T0,0.8144862617895112
LTuFpwlB-T0,0.9975752833129631
LTuFpwlB-T0,0.9961443542053019
LTuFpwlB-T0,0.9998757132393579
LTuFpwlB-T0,0.9977354426495414
LTuFpwlB-T0,0.9997455006776793
LTuFpwlB-T0,0.9997812064124771
LTuFpwlB-T0,0.9980569382589192
LTuFpwlB-T0,0.9995967207891814
kcVZrmJVApc,0.09654070509456485
kcVZrmJVApc,0.11174481718600622
kcVZrmJVApc,0.20580221906162155
kcVZrmJVApc,0.06517166184667031
kcVZrmJVApc,0.08521631884629038
kcVZrmJVApc,0.09304453368141304
kcVZrmJVApc,0.30896175066973425
kcVZrmJVApc,0.08007656664944338
kcVZrmJVApc,0.09686500711132778
kcVZrmJVApc,0.07811641209708953
QvLvRJUUiQE,0.0844337722124148
QvLvRJUUiQE,0.0001039216895565167
QvLvRJUUiQE,0.013502092851137295
QvLvRJUUiQE,0.1642704834191891
QvLvRJUUiQE,0.013301659135437374
QvLvRJUUiQE,0.047485179946981454
QvLvRJUUiQE,0.014992857351938775
QvLvRJUUiQE,0.018154895788340553
QvLvRJUUiQE,0.009926668032067884
QvLvRJUUiQE,0.16745455350471744
4Il_1KO7OKw,0.9639656888844623
4Il_1KO7OKw,0.9673667687764742
4Il_1KO7OKw,0.9774132893750631
4Il_1KO7OKw,0.9381174478279337
4Il_1KO7OKw,0.9694938501560157
4Il_1KO7OKw,0.9219820870524884
4Il_1KO7OKw,0.9892610120329708
4Il_1KO7OKw,0.9719036307168402
4Il_1KO7OKw,0.023968966557257543
4Il_1KO7OKw,0.007620498080597713
SCV6o1mfDOY,0.33824043881302773
SCV6o1mfDOY,0.18985137724111015
SCV6o1mfDOY,0.031650156574202816
SCV6o1mfDOY,0.049225897547014646
SCV6o1mfDOY,0.010471836885728895
SCV6o1mfDOY,0.024108192289889755
SCV6o1mfDOY,0.021256288707078505
SCV6o1mfDOY,0.0017820430318224816
SCV6o1mfDOY,0.20288381996512136
SCV6o1mfDOY,0.03415232985299127
Iqg21fWbKeI,0.05489626846543426
Iqg21fWbKeI,0.11089209181398987
Iqg21fWbKeI,0.1281943575704238
Iqg21fWbKeI,0.2520384988046649
Iqg21fWbKeI,0.2819266775216504
Iqg21fWbKeI,0.08614633793275835
Iqg21fWbKeI,0.06861303199705637
Iqg21fWbKeI,0.0021676154970371947
Iqg21fWbKeI,0.05489901763984233
Iqg21fWbKeI,0.026137348939267727
DH-cwvd2VSg,0.023136903689975293
DH-cwvd2VSg,0.0002865520298214661
DH-cwvd2VSg,0.007831362768420877
DH-cwvd2VSg,0.09239054843882785
DH-cwvd2VSg,0.06649442745058208
DH-cwvd2VSg,0.002307033466921761
DH-cwvd2VSg,0.00028438426973214156
DH-cwvd2VSg,0.003373953480222974
DH-cwvd2VSg,0.18152161985429063
DH-cwvd2VSg,0.2343306098948488
oDQb7qZsz6o,0.472693843885327
oDQb7qZsz6o,0.17026275152216172
oDQb7qZsz6o,0.22201936025161434
oDQb7qZsz6o,0.6643904506415615
oDQb7qZsz6o,0.2723619588741616
oDQb7qZsz6o,0.40409650124737945
oDQb7qZsz6o,0.21641967911176616
oDQb7qZsz6o,0.2137853659989545
oDQb7qZsz6o,0.010061673212465726
oDQb7qZsz6o,0.081710594593689
ApdF9IbnQj8,0.008398117403499281
ApdF9IbnQj8,0.006479285657344805
ApdF9IbnQj8,0.040334979068155134
ApdF9IbnQj8,0.02889160797954745
ApdF9IbnQj8,0.003367500373979683
ApdF9IbnQj8,0.018382229130759663
ApdF9IbnQj8,0.007994363920566117
ApdF9IbnQj8,0.11190093292423588
ApdF9IbnQj8,0.01579035937809609
ApdF9IbnQj8,0.08593985276857476
l7wdJtEJrRc,0.29220149870333934
l7wdJtEJrRc,0.033880715624433295
l7wdJtEJrRc,0.0023462084378763326
l7wdJtEJrRc,0.023952033857237973
l7wdJtEJrRc,0.04640258355480434
l7wdJtEJrRc,0.1302673491007911
l7wdJtEJrRc,0.05905270479136961
l7wdJtEJrRc,0.04853492498060054
l7wdJtEJrRc,0.9684889597306405
l7wdJtEJrRc,0.6974989601799451
LLsKr1v6uE8,0.9890636204420509
LLsKr1v6uE8,0.9961772165304852
LLsKr1v6uE8,0.9659590876154167
LLsKr1v6uE8,0.9655504099115628
LLsKr1v6uE8,0.9496670617228116
LLsKr1v6uE8,0.9783936630484869
LLsKr1v6uE8,0.6475009999964292
LLsKr1v6uE8,0.8730893904360695
LLsKr1v6uE8,0.7218209003367378
LLsKr1v6uE8,0.4608933349367915
SY3Ygqki2gY,0.09806479213263299
SY3Ygqki2gY,0.9835062074295652
SY3Ygqki2gY,0.7965217033477915
SY3Ygqki2gY,0.2413083476082696
SY3Ygqki2gY,0.997342038422369
SY3Ygqki2gY,0.9684545462267522
SY3Ygqki2gY,0.9014414918880708
SY3Ygqki2gY,0.9103081020636201
SY3Ygqki2gY,0.9946505652287396
SY3Ygqki2gY,0.7484735424846943
p95rtHcQ528,0.9268705493675792
p95rtHcQ528,0.8746303185261951
p95rtHcQ528,0.8152638940536703
p95rtHcQ528,0.7080947349879192
p95rtHcQ528,0.8159731883223209
p95rtHcQ528,0.9361580943429911
p95rtHcQ528,0.7667077524140646
p95rtHcQ528,0.8687236108240559
p95rtHcQ528,0.9476491543417306
p95rtHcQ528,0.9928904807556442
1GYfkje0--U,9.290612672752926e-05
1GYfkje0--U,0.0025867517197668164
1GYfkje0--U,0.005407208366562032
1GYfkje0--U,0.00418159758684482
1GYfkje0--U,0.005741549200558927
1GYfkje0--U,0.05064680328682015
1GYfkje0--U,0.016803774427844018
1GYfkje0--U,0.0655083422644951
1GYfkje0--U,0.00019637761312924382
1GYfkje0--U,0.003489485012080095
8fF7rdKKDR8,0.052160721434086385
8fF7rdKKDR8,0.07002003579883365
8fF7rdKKDR8,0.031245148019058887
8fF7rdKKDR8,0.09801559304548699
8fF7rdKKDR8,0.2783293386852292
